,subject,session,desc,hemi,task,direction,run,space,suffix,datatype,extension,contrast,megabytes,dataset,path
73,01,00,,,ArchiSocial,pa,,MNI305,,,.nii.gz,triangle_mental-random,2.8938064575195312,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-triangle_mental-random.nii.gz
74,01,00,,,ArchiSocial,pa,,MNI305,mental,,.json,triangle_mental,0.0005245208740234375,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-triangle_mental.json
75,01,00,,,ArchiSocial,pa,,MNI305,mental,,.nii.gz,triangle_mental,2.899176597595215,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-triangle_mental.nii.gz
76,01,00,,,ArchiSocial,pa,,MNI305,random,,.json,triangle_random,0.00047779083251953125,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-triangle_random.json
77,01,00,,,ArchiSocial,pa,,MNI305,random,,.nii.gz,triangle_random,2.896113395690918,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-triangle_random.nii.gz
78,01,00,,,ArchiSpatial,ap,,MNI305,,,.json,grasp-orientation,0.00048828125,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ap_space-MNI305_ZMap-grasp-orientation.json
79,01,00,,,ArchiSpatial,ap,,MNI305,,,.nii.gz,grasp-orientation,2.8925437927246094,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ap_space-MNI305_ZMap-grasp-orientation.nii.gz
80,01,00,,,ArchiSpatial,ap,,MNI305,,,.json,hand-side,0.0004968643188476562,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ap_space-MNI305_ZMap-hand-side.json
81,01,00,,,ArchiSpatial,ap,,MNI305,,,.nii.gz,hand-side,2.89389705657959,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ap_space-MNI305_ZMap-hand-side.nii.gz
82,01,00,,,ArchiSpatial,ap,,MNI305,grasp,,.json,object_grasp,0.0005483627319335938,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ap_space-MNI305_ZMap-object_grasp.json
